"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3";"ECOPER";"ECOESP";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P6_6";"P6_7";"P6_8";"P6_9";"P6_10";"P6_11";"P6_12";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"CONOEXMIN";"VALEXMIN";"CONONUMIN";"VALNUMIN";"CONFIANZAPTE";"CONFIANZAOPOSIC";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3435;48390;2386;1;4;13;2;5;0;2;1;68;2;2;2;1;2;2;2;2;1;1;2;1;2;2;1;1;1;2;24;1;998;24;20;998;2;10;2;9977;0;6;1;1;1;1;1;6;2;1;1;1;1;7;1;1;7;1;7;1;7;1;1;7;7;1;1;1;7;7;7;5;5;4;0;4;5;0;3;0;3;0;6;1;0;0;5;7;3;0;0;0;1;7;7;0;4;2;1;2;1;3;12;2;3;5;2;0;0;4;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";3;1;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9977;2;2;2;6;12;2;0,35126;0,77331
3435;48404;2387;13;28;79;1;7;0;2;2;36;1;2;2;2;2;4;2;2;2;1;1;1;2;2;1;2;1;2;70;8;22;51;22;6;4;10;9998;0;21;7;1;1;1;1;7;2;8;1;1;7;1;7;1;1;1;1;1;1;7;1;1;1;7;7;1;7;7;7;1;6;0;5;0;8;5;8;5;6;7;0;5;4;4;0;0;6;0;0;0;6;1;8;7;0;2;4;1;21;21;3;7;6;0;1;1;1;3;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;6;1;"";"";3;1;24;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;21;21;21;5;3;2;0,67048;0,90628
3435;48413;2388;9;8;19;1;7;0;2;1;69;1;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;52;45;998;78;54;998;1;10;8;21;0;2;1;1;1;1;7;2;8;1;1;1;1;1;1;1;1;1;1;1;7;7;1;7;1;1;1;1;7;7;1;7;7;7;98;7;6;6;3;8;7;0;0;6;0;5;6;3;5;0;0;8;1;5;7;0;2;4;1;21;8;3;12;4;0;5;2;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;"";"";3;1;24;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8;21;8;21;21;6;12;2;0,36674;0,82362
3435;48427;2389;1;41;0;3;3;0;2;2;74;1;2;1;1;2;3;2;2;1;1;1;1;2;2;1;2;1;2;51;1;23;51;23;998;97;10;9998;0;9999;4;1;1;1;1;1;5;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;7;7;5;3;3;3;3;5;5;3;3;3;3;4;2;0;0;5;5;3;0;0;0;1;7;7;0;4;3;1;9999;9997;3;13;4;0;1;2;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";3;1;24;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;9999;9999;9999;6;12;2;0,38026;1,0506
3435;48457;2390;9;8;19;1;7;0;1;2;75;1;2;2;1;2;4;2;2;2;1;1;1;1;1;1;1;2;2;13;82;998;51;82;997;2;10;9998;0;9997;99;1;1;1;1;2;8;2;6;7;7;7;7;1;7;7;1;1;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;2;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;1;7;7;0;3;1;1;9999;2;3;11;2;2;3;2;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";3;1;24;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;9997;9999;9999;6;12;2;0,37072;2,50963
3435;48494;2391;5;35;16;1;5;0;1;2;75;1;1;1;1;4;5;2;1;2;2;2;2;2;2;2;2;2;2;8;6;22;6;8;996;1;10;2;9998;0;10;1;1;1;1;1;10;1;6;1;7;1;7;1;1;1;7;7;1;1;1;7;1;7;1;1;1;7;1;7;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;7;0;3;1;1;9999;2;2;0;1;5;1;2;0;0;6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;"";"";3;1;24;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9998;2;9999;9999;1;12;2;4,90113;1,14096
3435;48501;2392;5;35;16;1;5;0;2;1;27;1;1;1;4;4;5;2;2;2;2;2;1;2;2;1;1;2;2;9;24;996;9;998;999;97;10;9998;0;502;4;1;1;1;1;6;4;2;1;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;1;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;0;7;0;3;4;1;503;503;3;12;2;1;2;1;1;2;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;9;0;"";"";3;1;24;3;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;8995;503;503;6;2;3;0,51377;1,10374
3435;48505;2393;7;19;0;3;3;0;2;1;23;2;1;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;52;11;9;9;42;999;4;0;1;21;0;6;1;1;1;1;10;1;10;1;7;7;7;7;1;7;7;1;7;7;7;7;7;7;7;7;1;7;7;7;7;0;0;0;0;10;0;0;7;0;0;0;0;0;0;0;0;10;0;0;0;0;1;10;7;0;4;4;2;0;2;3;10;1;3;2;6;0;0;1;96;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";3;1;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;0;9997;6;13;6;0,75129;1,26756
3435;48526;2394;1;18;0;3;3;0;1;2;78;1;2;1;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;13;1;997;8;998;999;1;10;1;8996;0;3;1;1;1;1;7;4;6;1;7;1;1;1;1;1;1;1;7;1;1;1;1;7;7;1;1;1;7;7;7;0;8;9;7;7;7;7;8;0;8;7;8;7;0;0;8;8;8;0;0;0;1;10;1;8;2;4;1;1;1;3;2;2;2;5;2;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;10;0;"";"";3;1;24;3;23;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;8996;1;1;1;2;12;3;4,80072;2,39288
3435;48527;2395;5;35;16;1;5;0;1;1;87;1;5;1;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;21;13;998;29;8;5;2;10;2;503;0;8;1;1;1;1;1;8;3;6;7;7;7;7;1;7;7;1;7;7;7;7;7;7;7;1;1;7;7;7;7;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;3;2;0;0;0;0;1;4;7;0;4;1;1;2;2;3;11;1;4;1;2;0;0;5;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;4;0;"";"";3;1;24;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;503;2;2;2;6;12;1;0,4324;0,79671
3435;48537;2396;16;48;20;2;5;0;2;1;25;1;4;4;2;2;2;2;2;1;2;1;1;1;2;1;1;1;2;58;16;13;13;3;998;1;9;1;1602;0;2;1;1;1;1;7;3;8;1;1;7;1;1;1;1;1;1;7;1;1;7;1;7;1;1;1;7;7;7;1;4;0;6;8;8;9;5;3;0;5;7;0;6;0;7;8;3;0;0;0;8;1;4;7;0;2;4;1;21;21;3;10;6;0;2;1;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;"";"";3;1;24;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1602;1;21;21;6;2;2;0,51183;0,85382
3435;48548;2397;15;31;0;3;2;0;1;2;72;1;1;2;2;2;4;1;1;1;1;1;1;1;1;2;2;2;1;8;12;1;12;997;999;98;5;9998;0;9997;7;1;1;1;1;6;6;5;5;7;7;7;7;1;7;7;1;7;1;7;7;7;7;7;1;1;1;1;7;7;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;4;4;4;4;0;0;7;0;7;0;3;2;1;2;2;3;2;1;5;3;2;0;0;5;96;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";3;1;24;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;9997;2;2;2;12;6;1,17501;0,69618
3435;48558;2398;9;43;0;3;3;0;2;1;55;1;2;2;1;3;3;1;2;2;2;1;2;2;2;2;2;2;2;45;8;80;998;999;999;1;10;9998;0;901;4;1;1;1;1;7;4;4;3;7;7;1;7;1;7;7;1;1;1;7;7;7;7;7;1;1;7;7;7;7;0;0;5;0;5;0;0;6;5;5;0;0;0;0;0;5;6;0;0;0;0;1;6;7;0;2;3;1;901;9997;3;6;2;2;2;8;0;0;8;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;7;0;"";"";3;1;24;3;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;901;901;901;4;15;3;0,98126;0,96506
3435;48566;2399;10;46;0;3;2;0;2;1;69;1;2;2;1;2;3;1;2;2;1;1;2;2;1;1;2;1;1;52;13;20;997;999;999;1;10;1001;21;0;3;1;1;1;1;7;4;8;1;1;7;1;7;1;1;1;1;1;1;1;7;1;7;7;1;1;7;7;7;1;6;0;6;0;8;7;7;1;4;6;5;0;6;0;0;6;5;0;0;0;7;1;6;7;0;3;4;1;21;1001;3;11;4;0;4;2;0;0;4;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";3;1;24;3;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;21;21;21;21;6;12;2;0,46213;0,95725
3435;48598;2400;10;3;65;3;5;0;2;1;62;1;2;2;2;2;4;1;1;1;1;1;1;1;1;1;2;1;2;1;3;26;29;997;999;2;10;9999;0;9997;7;1;1;1;1;4;8;5;7;1;1;1;7;1;1;7;1;7;1;7;7;1;7;1;7;1;1;7;7;1;5;5;5;0;5;4;0;3;0;5;0;0;5;0;5;0;8;6;0;0;5;1;6;1;4;4;1;1;9999;2;3;13;2;3;5;1;1;5;3;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;13;0;"";"";3;1;24;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9997;9999;9999;6;5;1;0,43764;0,81558
3435;48610;2401;1;4;13;2;5;0;2;1;38;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;2;21;82;80;80;82;998;1;5;9998;0;1;4;1;1;1;1;7;4;7;1;1;1;1;1;1;1;1;1;7;1;7;1;1;1;7;1;1;1;7;7;7;6;6;6;6;7;6;6;6;0;6;0;6;6;6;0;6;6;6;0;0;0;1;6;1;6;2;3;1;1;1;3;8;6;0;2;1;2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";3;1;24;3;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;1;1;1;6;2;2;0,53093;0,88994
3435;48656;2402;13;28;79;1;7;0;1;2;66;1;2;1;2;2;4;1;2;1;1;1;1;2;2;2;2;2;2;51;8;1;6;54;80;97;10;8996;0;9997;5;1;1;1;1;1;1;1;1;7;1;1;7;1;1;7;1;1;1;7;7;1;7;7;1;1;7;7;7;7;0;4;1;0;1;3;0;1;1;4;0;0;3;0;0;3;5;0;0;0;0;1;6;7;0;4;3;1;8996;9997;3;14;6;0;1;2;0;0;2;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;6;0;"";"";3;1;24;3;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;8996;8996;8996;6;12;2;0,3488;0,9248
3435;48657;2403;5;38;38;1;5;0;2;2;56;1;5;2;2;4;4;2;2;1;1;2;2;2;2;1;2;2;2;56;997;999;6;8;23;97;0;9997;0;503;2;1;1;7;1;1;1;0;1;7;7;7;7;7;7;7;7;7;7;7;7;7;1;7;7;1;7;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;3;0;1;2;7;0;3;3;2;0;9998;3;9;2;1;2;1;1;2;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;0;"";"";3;1;24;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;503;0;9997;6;2;2;0,45695;0,884
3435;48659;2404;2;50;297;1;6;0;2;1;31;1;1;3;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;7;13;8;8;7;998;4;10;21;203;0;3;1;1;1;1;8;1;10;1;1;1;1;1;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;1;1;5;5;9;10;5;10;1;0;2;0;2;4;0;0;7;3;3;0;0;8;1;7;1;5;3;4;1;21;203;3;13;4;0;2;1;1;2;2;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";3;1;24;3;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;21;21;21;21;6;2;1;0,41849;0,87328
3435;48670;2405;13;28;79;1;7;0;2;1;30;2;2;2;2;2;2;1;2;1;1;1;1;1;2;1;1;1;2;25;8;21;996;8;7;99;10;9998;0;8995;6;1;1;1;1;5;5;3;4;7;7;7;7;1;7;7;7;1;7;7;7;7;1;7;7;7;7;7;7;7;0;0;0;0;3;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;7;0;7;0;3;3;4;0;9997;3;12;4;0;1;1;1;2;1;3;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;44;2;"";"";5;1;24;5;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;8995;0;9996;6;2;2;0,46161;0,87548
3435;48674;2406;16;48;0;3;3;0;1;2;76;1;1;1;1;2;4;1;1;2;1;1;1;2;1;1;2;2;2;13;20;18;46;20;998;99;5;9998;0;9999;4;1;1;1;1;98;98;98;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;9;9;1;9999;21;3;7;1;5;1;2;0;0;9;5;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;0;2;0;"";"";3;1;24;3;19;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;0;9999;9999;9999;5;12;4;0,44463;1,677
3435;48729;2407;5;38;0;3;4;0;2;1;66;2;3;1;1;5;4;2;2;2;2;2;2;2;2;2;2;2;2;24;8;998;8;999;999;2;10;2;9997;0;6;1;1;1;1;1;10;1;1;1;1;1;7;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;1;7;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;7;0;4;1;1;2;2;3;2;2;2;1;4;0;0;6;96;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;1;"";"";3;1;24;3;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9997;2;2;2;2;16;6;2,00518;1,64551
3435;48731;2408;6;39;0;3;3;0;2;1;55;1;2;2;2;2;2;1;1;2;1;1;2;2;1;1;1;2;2;24;8;999;997;999;999;2;10;2;3;0;10;1;1;1;1;1;10;1;10;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;4;1;1;2;2;3;9;1;5;1;1;1;4;5;3;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;11;1;"";"";3;1;24;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;3;2;2;2;6;4;2;0,25398;0,52305
3435;48737;2409;1;41;0;3;3;0;1;1;52;1;2;2;2;4;3;1;1;1;1;1;1;1;1;1;2;1;2;50;1;6;1;997;999;97;4;8996;0;9997;3;1;1;1;1;3;2;4;3;7;7;1;7;1;1;7;1;7;1;1;1;7;7;7;7;1;1;7;7;7;0;0;4;0;4;5;0;6;0;6;6;4;0;0;0;0;5;4;0;0;0;1;4;7;0;3;3;1;8996;1;3;6;1;5;2;4;0;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;1;24;3;12;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;8996;0;8996;8996;8996;4;16;2;1,03947;0,84656
3435;48740;2410;9;8;19;1;7;0;2;2;34;1;1;2;2;2;4;2;2;2;1;1;1;2;2;1;1;1;1;7;80;1;7;80;42;1;10;901;904;0;1;1;1;1;1;7;2;9;1;7;7;7;7;1;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;9;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;5;7;0;2;4;1;901;904;3;10;6;0;1;1;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";3;1;24;3;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";901;8995;901;901;901;6;2;2;0,69036;0,876
3435;48742;2411;1;41;0;3;3;0;2;2;66;1;1;2;2;2;3;1;2;2;1;2;1;2;1;1;2;2;9;24;82;16;12;6;35;96;10;8996;0;9997;5;1;1;1;1;1;5;5;1;7;1;1;1;1;1;1;1;7;1;1;1;1;1;7;1;1;1;7;7;7;0;4;4;3;3;4;4;4;0;4;3;5;4;4;0;4;5;4;0;0;0;1;6;7;0;4;3;1;8996;2;3;6;2;2;1;1;2;1;4;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;8;0;"";"";3;1;24;3;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;8996;8996;8996;4;1;3;0,6377;1,0506
3435;48745;2412;9;43;0;3;3;0;2;2;47;1;1;2;2;2;4;2;2;1;1;1;1;1;1;1;2;2;2;1;8;6;6;16;997;98;10;9998;0;9997;5;1;1;1;1;3;4;3;1;1;1;1;7;1;7;1;1;1;1;7;7;7;7;7;1;1;7;7;7;7;98;98;1;0;3;0;7;5;5;4;0;0;0;0;0;98;6;0;0;0;0;1;7;7;0;3;3;1;1;1;3;11;2;1;1;1;1;2;2;98;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;"";"";3;1;24;3;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;9997;1;1;6;2;8;0,64005;0,845
3435;48763;2413;9;8;0;3;3;0;2;1;51;1;1;1;2;5;5;1;2;2;1;2;2;2;2;2;2;2;2;8;19;998;25;6;29;1;0;1;8996;0;10;1;1;1;1;10;1;10;1;7;7;7;7;1;7;7;1;1;1;7;7;7;7;7;1;7;7;7;7;7;0;0;0;0;10;0;0;10;1;10;0;0;0;0;0;10;0;0;0;0;0;7;0;7;0;1;4;2;0;1;3;5;2;1;2;2;0;0;5;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";3;1;24;3;13;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;8996;1;0;9997;5;12;2;1,16587;0,79657
